EMA,ADX,POC,VAH,VAL,Volume,ATR,Risultato
161.9737107677036,35.98531596188859,2698.446820988356,2712.5096522907897,1766.1246256703016,59367.476782809244,12.35431606118867,1
86.59844650686253,48.920422190097824,1786.1954493335209,3251.7070769073607,1872.9356641953468,129481.13035416484,15.052741862103842,1
123.87765407282959,17.80971951192178,2444.9042305230105,1845.7764336139685,841.3371429334716,114547.22959071677,8.542213588140978,1
193.0892865503881,46.59457560881794,1740.3174005108888,1235.550218016395,2378.141556399133,92818.41483173144,24.333096380873393,-1
177.951418320104,21.77795568278343,1770.1954572038505,3157.614344488771,1338.767408765672,66949.27466860926,16.136025249167005,-1
154.40446950124596,32.8024468035746,1194.352987541537,2614.5166214080905,2483.0915451772476,64008.4015236524,15.366593047274735,-1
161.11529266313067,37.88062963981072,2404.9681679742184,2026.829647805437,1299.1061352496388,130936.11554785137,21.202267893583617,-1
186.9860828834707,30.453695954437514,2003.0325893743993,3036.078911623583,1904.9386823222007,120196.68772577033,20.91585338872202,-1
100.69927352773037,25.02331810559776,1187.963879681738,2530.0443242912,861.1018654544615,96559.80181324601,15.852892694151532,-1
138.62498908535161,11.220009997561977,1074.6963774984288,3091.981289517214,1412.3240903991468,62706.05126518848,15.444865201096087,1
82.37315412452648,34.915619032760006,1170.694929987536,1318.8679586877977,1703.3028736658516,104063.51216101064,17.748598029964132,1
196.37781191938018,30.65201393204781,1645.9129458824918,3028.9282479680187,1260.414827145526,93897.14207056361,6.569127626845319,1
194.39726220168876,43.439204820488236,2391.9484121873957,2140.591772152821,1094.6003441204377,65643.70426710861,10.004857963291906,1
157.18938840500937,36.40789506870925,1559.8677938918856,3396.1901455253465,2054.4247583828064,105435.40525114007,17.234414924687044,1
87.15964842517363,24.238907146050465,2515.692220928738,1233.1050238484386,997.3234888617576,54600.264202175276,5.814576046379402,1
155.54867890700353,28.96695316349301,1195.668321302003,2330.7165127687144,1604.9020103269618,67320.18699100152,13.67703298475946,-1
142.37751470783246,35.40374603470575,1090.608019544089,2061.609013640884,1863.9618567142018,100313.62585800877,22.129796823766444,1
74.44016406221445,12.822749896017193,2284.838556412631,1260.97601424573,1795.8184881648876,144023.02414249576,16.50948355751758,1
146.49323276635297,28.330115619660667,2091.23357863187,3365.369060186008,1456.3744842613162,146119.05638239143,23.107012839121275,1
60.40419513127482,14.031120055097066,1036.4436513030994,1417.2188097386354,1961.1115148078065,57118.8648460229,11.379512605875226,1
53.49079036037388,42.578739303557434,1563.7095495467997,1471.7791035298094,1984.4531811190561,112894.2846779884,22.54944027054106,-1
170.5221395577273,21.281382902852258,1354.8790875594457,2926.4139287739745,2171.619056754349,149050.51420006732,13.25235353822853,1
166.46194411129954,23.632141610120712,2861.5146512071296,3174.349329238927,1529.289846537531,125087.10677914973,20.090857481693646,1
185.382936001935,30.210094897914285,2652.9149322154835,1936.114082370407,2322.389488443541,88920.16787341631,5.216753029605967,1
63.69300151792004,22.772545503616595,2900.12393410161,3386.396437956379,1774.8444098095865,113183.72121697993,13.968910439566395,-1
99.2996818054874,36.900738243081534,2504.74905887536,3020.6318005694516,2142.3508427507413,59120.610304869035,14.888406094051629,1
132.42933234856034,27.66122005493508,2775.4083655165996,2007.104528869781,999.0139279269299,64299.16820528358,20.230212634349446,1
65.16840141841854,13.364272244599897,2401.93826291824,1367.3549146376452,2197.1621007936055,120624.22271564962,6.626975612837995,1
197.99593677517632,24.970831830244812,1741.2842941337817,3069.439004692256,2410.3225815525598,148600.1063822871,20.067563705178834,1
62.52510750480032,41.08587663709747,2116.80849947161,2175.7106212680455,2340.8024546610513,61119.748230615136,14.852502085817182,1
120.29909629911894,12.252131027273494,1237.6358325361439,1470.3103675873413,1903.657513597308,124604.48792654232,16.667375301943192,1
106.23058692855561,21.42848345127443,2737.1982563789206,1714.2704285947411,2437.478317049039,51215.447468981634,24.39757653415278,-1
183.67146705471066,31.108044363451995,2985.929592238601,1369.7320988914173,1741.5522834822455,146930.2535619099,15.461956883402976,1
154.36230334769257,28.18164259071093,2255.116160168127,2543.9229174231305,2331.968617834681,54544.638034145784,10.619263791844606,1
183.53956758363745,28.22627011142852,2240.265195603073,1837.9767208566052,1119.8059715303943,96369.84049399821,12.067044560521056,-1
61.66019554474772,48.97579230664666,2972.421488959206,2805.771942245414,1711.3638227850047,80952.76162863278,21.275900394138972,1
74.3925409017337,46.4370873797537,2645.0744858463377,3384.539800571425,2033.723164260212,111341.519593579,13.364860725812377,1
179.90958342506124,11.808746804247576,1052.733948994504,2065.865743819514,2177.940662329116,148727.61293149443,8.008337822070564,-1
107.13362849465324,48.79657591258413,2684.2378462714173,3128.156020835617,1596.7783716514496,91481.95023376652,10.468141438614126,1
179.708356438258,42.516040365203104,2999.435346572261,3492.2647252699826,1744.2338995244668,126898.74151805104,23.89531459764856,1
87.10221526147964,28.02176541240374,1258.31883030299,3394.3173626950615,1830.496878566496,72864.28055034627,18.434013688117133,-1
103.72440770492608,14.54230368798516,2343.146391185599,2396.7077120787244,2112.941265950587,102016.35011119934,22.0436300063708,1
134.14069573030793,45.0661441063338,1806.9657324247942,1508.2350254364737,848.9305497326762,125513.7255673619,17.406191027069294,1
81.94462422633661,15.45485902347079,1029.0893313357637,2006.351385255173,1802.8600676528763,89224.40450997323,13.749498440474582,1
102.23832005349504,30.559579566392433,2567.3060254822863,2112.0483993389216,1857.547390387385,136236.37087467453,23.990412473152844,-1
188.98814377422417,29.684651723181528,1516.4887765979167,2256.012239348001,2466.0553779853108,99261.80939928695,11.575032205750164,1
86.02184281672896,13.034533124346556,1257.7594438212984,1494.5054296028766,1058.2345789709004,63882.71726494101,17.817494896064293,1
101.85009249857947,45.87153639624047,1947.9232805257448,2735.3827985983626,1092.9437810427708,69228.90188086708,5.817372325329577,1
91.78855085479378,17.080419371069873,1177.4050675141111,1477.4625035313818,1583.3239056556338,70633.37184057925,12.28539722096151,1
153.5592242944048,11.572485593643957,2598.8207978180853,2644.170895829088,938.9903543130822,137357.8624106777,23.417448010636264,1
91.53164722208055,42.24805119172245,2496.5193807673168,1624.3983445196677,1155.8938496724074,87047.2102791382,14.690459703820427,1
105.33704593546585,28.501388645325918,2494.941876267513,1284.3713666483752,1229.1428053848354,121334.95858845525,22.904136753743987,1
129.81702278979736,14.286880453591042,1894.8247336469094,2425.0197128465534,1212.1998561790404,76924.3230949381,12.545683262092453,1
98.31187483747675,18.457920279861785,1654.9947043558293,1475.4529031842778,2313.8963772578213,109359.24535540486,18.582046382889793,1
124.76632983935859,13.476811523496949,2074.213083637095,2549.734571448022,2067.247106113361,93165.95462296794,7.551606055911275,1
104.46234445979526,35.836689653264045,2141.556609337824,2019.0224695650463,2477.0759229480655,110577.48193568872,9.74453583471989,1
72.9288708776498,19.838309135380324,1321.3627465191114,1629.1041553180032,1284.66178677954,67337.35952947548,22.935308492528502,1
128.67670843553822,26.41587307958646,2964.757233817213,1457.6894749865205,1476.3545183777608,146947.0433275369,22.310142517879605,1
88.68542405674097,16.835503495602634,2337.286439848862,3337.5647749934474,1746.4969181236806,107161.26894698999,10.599581873205683,-1
78.05656228362851,22.947169456169746,1850.8728772328336,2367.5038709742466,1212.0965451056363,61483.68247392035,17.21240084883265,1
137.18573321339184,16.174508610968093,1962.2802037096349,2424.9556948686477,888.1000125981258,83660.42781939206,7.688293538779485,1
198.49403485849177,22.894153798988917,2619.7488917092696,1785.6735059566568,1958.5546277806798,126022.78598896865,16.912774812156886,1
111.77613712209029,23.95473066171981,2859.0582884956516,3110.4246379117767,2440.5457481330714,62429.722348554475,19.617349504072884,1
77.18495992484903,12.6598506946711,2482.2412985801184,2521.2881603137976,2231.1089204890623,63977.23766262895,20.905346237197804,-1
74.54839142985568,16.570631917239716,2629.1494404627642,2729.95360760126,1689.2112221075029,85883.04841235024,22.544010816262166,1
172.48991592073656,27.565396342808736,1753.8888588498153,2264.163507040095,1312.3423860790415,124760.93801762511,15.054407801849583,1
184.93618599118528,25.355648854928457,2087.105722227977,3284.885855218458,1861.2045930537865,61689.804070836406,23.796642472269504,1
100.23584219856292,15.570882906535491,2588.0503785405917,2626.167338635581,1706.8838563597465,139389.25830509578,20.771944224490614,1
96.75831016933223,19.93956559257863,2487.892585145354,1277.1245998922925,1768.8124642812381,126245.86857406906,22.53531273523499,1
173.18859570080193,14.425269478208289,2692.9045834690364,1493.2239233635596,1475.3883939526245,129729.53657795537,7.998348546975476,1
158.33788525895994,38.801461461842976,2282.2952657705946,2796.08142227433,1722.6315536909135,75179.90589069527,11.913919870078388,1
186.26758420004424,33.33567179064482,1801.7028335272798,2262.613348381505,2410.381677340086,65335.14031160802,16.724596640335946,1
141.71813531519717,10.72440735283362,2744.247817888303,3343.8720497123086,1760.7264121016551,119665.08238768922,23.449987623545915,1
72.8808564371392,33.05153440667253,2213.430092765712,2175.500543995488,2051.955200562029,143436.70147690148,23.51137025813553,1
66.98570687611328,49.39364795849338,2677.796172891868,1486.7241667675137,2365.431200449533,136989.63620621283,15.376761142521442,1
109.85040558051955,12.190465552881253,1670.3944832918019,3046.5629317754265,807.8744391078249,83349.91716911441,12.963373871818867,1
187.97834246191408,23.853839774638452,1693.9064037924554,2896.2528706524213,1568.7704995126721,72460.4822939982,14.048790322653868,1
76.4580479759335,29.934710909579188,1837.8508990090959,3304.14557245663,1416.0696284982764,108058.83502780434,17.645285758390607,1
149.53060580250659,17.121438674790056,2922.1406349389104,1541.9242738321598,1504.8610103359404,58534.96680786439,24.937485036918947,1
139.30775259800657,12.6830590955371,2499.9209407983553,1682.7828641198473,2326.6922920492134,70513.96404820072,8.813754413273331,1
120.8100417664999,32.59364533050466,1131.4172788567048,2983.7135183985242,1570.591019071647,102439.026932758,13.815254938764562,1
133.94604969623268,16.2096098372285,1363.8562609905423,3182.10692833109,2408.3962856271755,87330.9316279753,10.414893462871076,1
111.31012566471446,11.015454226413794,1312.3051947323806,2846.7361263490143,1920.1707012472573,52709.59925034835,9.439443238658988,1
150.78391153980925,10.788421510174565,1208.2171639691478,3039.8069963583357,1103.5259254923672,115274.61078518747,9.76365562093453,1
86.47582864991811,38.89067727422636,2711.3929362125714,3109.5056885040804,1475.2120003513733,116808.51365706461,9.09968590831642,1
184.45037277816797,10.52007694042944,1171.0170617089361,1678.1383868358628,845.1047465854936,68143.54350897972,16.66083121939384,1
183.90075666154624,42.69774246953764,1683.6347033957518,1796.6738968919726,1445.4770938843537,109029.49425148078,10.361272816457525,1
111.41174782868606,32.08188723407921,1872.2530582706333,1877.2712469464107,2412.3706218356665,126360.57941597608,7.8022635153290505,1
123.11467973742705,45.78208907576366,2599.71051189463,2177.991060279237,838.1978241441996,76867.7359384946,15.832684293217339,-1
88.68315281498035,15.574242962912965,2669.860473598598,3464.12501561817,1693.6733099145658,67167.92858483034,10.446146530387379,1
187.14482098407484,14.710043315605645,2153.0329510285073,1830.3270075805738,1742.1026042768488,115142.03883518642,21.594836074144034,1
51.649374298772074,15.475425202752291,2800.03728369621,3209.947178393785,1815.602273689524,110051.68604336533,18.30073349092511,1
187.16179188874398,26.750820995682925,1766.277056498995,2393.5107221505264,879.8421435175936,66628.33687560794,19.76067232852741,1
140.47281641995824,19.813964387252838,1778.591228083953,1863.9955945726097,1404.6436179904135,121904.59051842455,10.9424343124635,1
121.40756032986495,36.546846614505924,2873.659478649516,2884.9158235835757,1165.3986436042865,53118.31350612847,10.245280885996502,1
57.71387202263755,29.854649888049455,2193.6856978337782,1968.76094887901,2110.5507463678973,60659.82531337718,6.502755634716175,1
124.32369743092977,37.536095857109444,1869.6546772074926,1766.7246764499457,2192.4739400461394,129941.58789689792,18.893929417088536,1
138.53460003036307,24.43895587760107,1183.1641466532683,3309.8212235631586,1032.5916725622344,145023.73538208025,13.920115459159115,1
131.2851421067537,44.91783343505633,2464.4497728191227,3055.0906400813346,1919.9317234082196,119227.65645178525,21.983913031306386,1
123.41374454647107,18.84837767278409,2975.336015993294,3371.3364812792106,867.02557932646,120557.51725156885,23.504966348313317,1
135.1917845828944,46.619531903521676,1067.8919571715976,2804.0666146677318,1305.4933125333364,142439.61953765305,24.421164903307357,1
121.13213249861957,44.481706039572536,2689.098797070141,1933.931088459488,2209.156306056151,53700.76347154926,16.92539756964106,-1
68.08503286659182,13.078128065168366,2392.5775517562797,1981.7124166665521,2032.1035115988946,56535.63407989424,11.305806756612206,1
168.60847472584453,22.7501001172828,2251.782752874018,3237.7488209432304,1846.9674199099177,73295.94747536338,5.488015631130761,1
53.19041162755807,44.98806690736798,2057.8742680544237,3359.8557065796613,2157.931500815231,149793.41105333375,12.014236309034203,-1
110.28963704138633,29.195024812156355,2255.01092643674,3209.457362628579,2472.9418976388015,126827.34138645182,13.355335643346676,1
160.63734523833372,19.55108583073209,1220.9482262627894,2015.630962573786,1288.306285811939,79630.81204559901,9.672155020998199,1
52.68109021001207,49.50889558944126,1855.5462674717246,2083.9512884672677,1955.4003805782188,71825.38878650642,23.99922367900451,1
63.411650346838925,26.703231031397134,2758.2366151243295,3372.8836512702437,1594.5825691247785,111341.13892107077,8.340678921841505,1
84.7507552075165,47.709270965405025,2299.293297984737,2597.794628221376,1671.5704687280645,73066.98117177587,8.530560640110165,-1
77.96573932163818,41.18337894267013,1700.2505183334601,1333.0381560958117,2447.4744712393795,138378.58849634256,23.55504566390426,1
76.0842873829231,25.849680756106352,2516.4769514081827,2800.847421523722,1061.6230407777537,131583.31249906178,9.488811436733213,-1
130.54616343401204,33.71759739366813,2160.1724156756227,1410.4197260148362,2291.6834664716466,76560.00425887061,7.5902984256560835,1
193.34772473446301,44.48510469061802,2619.032149449756,2707.05655546975,1736.4575300355368,58698.67599114101,13.169064261413974,-1
88.96306756404894,38.936804547543396,1991.7514701575415,1386.4062965875903,1174.3114433146793,118325.87636595959,6.522617189806004,1
124.27197905209614,29.22346309306592,2184.815569319035,3096.766221627843,1391.2756534337282,117801.61525590635,16.314639279915824,-1
181.7944979532737,41.89704086427712,2316.903669316851,3156.3379769167564,2274.400141631664,120836.29767150347,21.74026656727344,1
152.02111576404508,34.74445512860737,2505.4332791152824,1564.7917421740694,2297.4802906381783,137184.3527745232,5.584945660691183,1
69.33048012101678,23.404754170365678,2487.0165125832154,1569.7477609111088,2190.5439410024055,133213.41779577418,15.149354675216724,-1
93.05571997623692,34.67707673502969,2962.372356054847,2653.1711121383373,1241.6660878090715,113400.57030996113,15.799707594317109,1
66.04709582404377,40.44111610008112,2082.5331573522208,3414.8816088756876,1381.1826822657663,113262.1893133948,23.64056211020035,1
190.58427308546766,37.51542889203253,1135.6741182103437,1892.2162039776774,2003.8925506969788,56735.06014687717,16.643409203525465,1
143.13732766512157,11.829681352500515,2743.0736123047527,3439.024629108013,2447.092353985676,124965.18317429247,7.601724802612639,1
53.68803746882023,10.88494206115989,1647.2204382990826,2323.8793379307313,2109.6926102732486,118329.53766065052,13.918054127534967,1
199.56867502365668,27.047252089438917,1902.774048659351,1576.334788740839,2151.17623287488,119368.22257814887,9.415392255775208,1
152.07489531120694,36.18044857124541,1546.5190539964187,3386.9861931759438,1056.7984160275305,93233.48010426019,23.872318403351976,1
145.77889214961283,25.90377591851177,1548.43040469734,3463.148590307605,1495.8678107355731,139409.92036791344,9.599092117821723,1
54.6701124326767,36.066673015035406,1737.0526874475222,3188.0239746311654,1604.4568413756472,146819.34279147215,8.710510314062423,1
166.48952791876127,40.83687378576208,2689.566456233775,2950.3551791688974,1864.5745467734062,63124.48776823876,5.650523589825038,-1
142.49754717811072,41.86149163904705,1963.0447030251003,1469.8088346135073,1012.8158467443358,118556.52872289714,13.606117897989254,-1
123.73918201121553,12.568357483005364,2163.942803828798,1818.6848302007247,2155.85047108322,81036.19589235738,14.104402981636024,1
60.867033169183834,25.699742256267392,1959.8776694342469,2580.047260674399,1295.8263838058156,119498.18861265425,22.20244794378409,1
55.94282380225357,29.220277890313156,1209.8603568363496,1756.7035364838132,2477.3264085541487,64249.554290151325,14.977763069027121,1
155.36974558161558,32.385947339476566,1019.5416948383673,1950.8610089611814,1680.1097937540094,58786.649914483336,12.012538624183616,1
61.78677457325311,25.87693104806384,1265.4315080861206,2505.3439510015837,1972.0904475333518,130058.66991090828,9.003004884896201,1
65.68517605016004,35.457209981745464,2412.9514529738026,1272.6481330989766,2391.5608186142726,55197.12836514724,15.82592670602141,1
180.64536856191285,38.56347728529711,2603.4561661395837,1980.7354428484539,2185.202693369071,58011.48463846751,22.896333121210553,1
172.59466549437406,28.092731380732005,2287.15539039305,2410.7261201530605,2043.7021869840642,58162.99820305896,6.207041679811276,1
73.93170201697825,44.87134266368807,1438.4279747160886,3444.490088384002,1372.7228460108818,68211.79156886993,20.79397014284958,1
124.72935746797084,32.214542037505254,2438.4035565445274,1725.445905061987,2493.767657296461,147479.3162146783,18.00651372693874,1
152.0342363646937,12.887936359167034,1061.3050044116121,1792.6706435757915,1586.4590264568378,136827.25054083805,19.54338139532616,1
113.8240001672113,23.837399701878518,1742.0775259692055,3471.593996592933,868.1856254012202,136703.14961224486,16.57350817144787,1
158.78864906227048,29.466757656988115,2746.8464761633213,3271.6142872258947,1516.9255756848743,77682.77972350515,16.847006571867244,1
81.59932835084999,34.91866334253931,2263.120440185041,2886.159951555146,1023.6650647163417,121582.49646820886,23.18065041331282,-1
85.63149873858166,48.855803761665584,1361.9539054189795,3165.085714750032,1636.8723559616592,74723.1074403177,22.414998025450227,1
127.22260308945353,24.369334775990627,2185.901702869855,1576.1049069455523,1464.8386123079931,146941.23223352875,10.16266865402255,1
98.77850963370423,40.93892502746402,1261.7473214366996,3430.588403680653,1571.4422203521867,73605.0463346464,6.469934946600253,1
127.96609228340265,23.48012705725145,2657.766731765219,2191.0413044221536,1222.8142633989708,111714.49866040301,19.135544337708914,1
75.14288244324766,11.466857077341718,2472.8040301312813,2726.7504135301515,1606.8724887746835,134417.04489691972,21.113403059001065,1
180.2406920769888,18.23364840147073,1223.8392387954557,1820.4241064890762,897.0476553518353,103116.9528001032,23.732113845899228,1
68.31648710150402,28.087961131337412,2867.75003505581,1927.1590414465263,1662.2991747702672,54157.28590503921,7.966864019241777,1
194.76780446540684,10.197599237376384,2903.623570846478,2669.975856975651,2275.461100684038,95473.98556338591,15.311920571585006,-1
150.02963863191565,15.586050190252516,1059.947179745356,1908.238865659739,1997.9572966522994,70185.34521229484,18.468648666498346,1
64.08510736841276,36.90408472900505,1887.5004386091423,3196.7271850682623,1101.154642060556,119262.59522261645,21.762305792962206,-1
152.48720424344685,29.886990560337093,2235.694480402428,3198.481464301052,1770.0365692860105,53038.70596968369,23.618973910139555,-1
151.47700786658697,18.627006095908687,2317.770940465314,2105.888133004564,1907.0960609705364,60659.30303079907,18.156906092060723,1
57.231805829083406,49.08696736885269,1813.8159214457412,3202.732935775696,2130.055322899065,106701.62609866678,19.768984185026532,-1
110.62104824765495,23.081326462529546,2335.1867711271693,3058.0456664648946,2095.8847291202464,129781.36488586346,13.71166629625866,-1
68.03135830559127,31.779563918433983,1011.5173209962431,1946.5474087706216,1422.9846092813764,89617.26916092554,18.909344133797244,-1
117.3040433933796,19.5017652349731,1746.50358325868,1722.7201427052482,924.4330704063542,110344.85933813779,18.364255971100327,1
119.52410657008585,25.19143120716919,2726.667299143651,2393.8881058133015,1614.6091919705427,52564.20658064357,11.824956552523126,1
109.82341713453508,33.206894769093296,2067.205093453757,2598.1817134249227,2100.3015446216177,131298.57387160935,19.362461524529888,1
52.734887401454245,17.831119427341843,1015.1257499562843,2689.191842555587,2326.651933214978,74348.22965762993,23.540690895926133,-1
190.16540402082714,24.064907489585377,1202.841656898433,2317.505046128549,1236.5201651248635,78487.29019619228,11.14579929852573,1
130.87419150128818,22.452307966240145,2220.667566621837,2847.1465507133453,1263.4608012470073,91354.91015253516,7.437721866738951,-1
152.16767809474743,17.257533907825078,2050.3267673341206,2830.806401961595,981.6907692610646,106731.22196289035,10.131255674027276,1
122.5318470079887,42.23970199100633,2100.4530843125235,1299.848825566084,1876.357338509838,145140.33422066568,17.032236402926625,-1
182.63096950226117,19.1231908779573,1424.0896798164533,2605.2562743572807,1498.748398671398,133986.13028667204,23.000462467960222,-1
85.5305838461723,41.221020609754476,1549.6120710962723,3092.0129325814605,1520.355031202897,116754.98992914705,6.910706276693364,1
117.76515181058437,33.46433852701897,1336.0284154897267,2894.809613371619,2266.7550318234885,71673.98000907757,6.9142911104032345,1
146.29572506648992,34.28376144355123,2093.39482542814,1733.4783210667433,1464.540193039375,109447.63351861731,14.935337177183388,1
70.46596288350997,37.80578216190375,1808.6375362085842,2184.859114328914,2019.9162016188995,119243.61513243697,24.825119874043764,-1
65.61644740762495,38.97355268514964,2156.773834012818,1830.5695330875535,935.0129272812773,58565.824959643054,22.883817493282365,1
98.50573431732812,19.06625608907952,1709.9926116638746,1359.6748383160148,1682.4016445440598,56761.25635922149,21.007130156447232,1
131.0017871906766,45.20316350245833,2301.7547380943884,2425.802909068071,1351.3673802961384,83300.19130581978,18.3897391039638,1
149.2758784774068,32.311336694801,2461.3010204784923,2269.972908252552,902.2419824213349,106229.68158779098,24.152505690107603,-1
153.50073362309985,18.03734754636226,2071.6553689461625,1422.355834187455,1565.6305916389147,125616.33288952461,11.951430484779642,1
169.31749411845936,47.087112779178106,1469.284163710907,2118.4266063614086,1059.1072226617096,149248.35021583753,23.540019358485907,1
176.30499415646318,30.838319090881686,2247.1713760055195,1404.9861938668382,2083.9597148445737,62771.34836352348,21.521352605050566,1
156.31170466144647,11.446415220990485,1606.2567118906572,1805.1589107949385,1412.2318927015824,58764.27467638385,23.739156460621256,1
95.82864659870353,25.879260682971335,1894.4050810096714,2581.36696672942,1676.6550270840462,141939.19732144172,14.939269658116604,1
177.71374366176437,18.340420574293432,2861.1904292878326,1467.6427151365951,2189.6645044350257,88062.329347658,22.55948640890139,-1
170.88881001764315,41.601217452282455,1609.3582781960815,1386.11435101788,1485.0663039007745,67352.45149865086,18.899021778049235,-1
196.34153012898724,35.63888309381328,2644.9611272687216,1504.8067473062515,2265.4246198634582,142275.71905133943,14.741238376378718,1
164.72147013544932,16.993545090416504,2005.1321529268848,2116.9249638763204,1048.8357866758236,86753.44222915315,6.363446187709871,1
70.27494337322341,48.52460446356695,2099.059071790034,3421.390970652406,1535.2463931612242,81181.61330852596,15.122837256804882,1
65.84970263926158,35.63305258760825,1432.0763650191993,2625.052296265008,1905.3418570768608,65202.48531286481,6.226992542213363,1
118.97006356539802,12.32655182021903,2989.7326343395343,1332.8952902916433,1981.5598890595404,148367.89252634137,9.783602084318513,1
68.20774091336433,22.131005902703823,1202.0916220212935,2791.9710858965036,905.8960568211066,100942.21281497896,24.933937077059536,1
142.28291573465162,22.250144831464468,2247.791672583277,2412.195366996799,1524.3417526136316,63071.03767401995,22.732084304809334,-1
79.19337677311476,24.710374035091583,1828.259505057854,3103.337159803811,2047.1444469543835,126930.48936413399,5.220625288572944,1
122.20162274529855,10.767691072922268,1519.6264174900684,2948.6665931809102,1033.0864997392985,103531.01314525917,9.30403744034475,1
86.18021863993121,49.03495019640215,2603.0742237659792,3407.026281938377,1629.3518746748161,60973.61986775035,15.95918977947386,1
176.6535624109424,13.923303231369783,1976.4822740435563,1545.1119287961637,1351.949075713102,123735.70773877997,14.520362587375331,1
109.1714417855053,28.377870736239466,2570.0330876741136,3251.794784562539,2424.068967056678,128690.3386255295,11.308137914960255,1
115.6404686083088,20.186824881842046,2681.7431588518452,1288.3806026133475,2332.9953866302203,96147.74646247341,17.74402953616561,1
184.26766110598047,35.466787286688295,2227.8671695201238,1353.299693289587,1681.293637306847,65016.90008170417,19.748675374429713,1
152.034166881253,11.666916024095372,1169.5840320916063,2847.5437925441693,922.5433711977447,57125.67277652586,5.242169504697749,1
160.62625391885103,24.130056340082568,1593.0711625753106,2004.3174284154538,2116.911003008009,116137.06110704145,8.703911357349359,-1
64.7593474570096,36.41210878805353,2528.745324443472,1809.6067851475093,835.6064337525518,58217.16674764273,24.35720069690061,1
165.38347217572004,34.98654275417055,1763.879279305792,1673.0807030497767,1006.356910870991,111501.29680388665,20.49267561275576,1
129.54531998737374,11.678048937265451,2936.977555188768,3037.042640805522,1297.79746239164,147997.03293588507,17.037631792726444,1
162.2109769144298,42.4707915236055,2312.9572146630053,1494.62021664226,1375.0547601906474,142808.36403260496,9.492312236877039,1
114.8115324416294,27.57619958777809,2225.879164989051,3369.0744268128274,1209.1776101152584,62150.137630091805,8.949409797198747,1
